vocab_id;word_type;german_word;english_translation;pronunciation_ipa;example_de;example_en;category;tags;frequency;level;difficulty;verb_stem;verb_type;past_participle;comparative;superlative;governs_case;usage_notes;cultural_note
V0151;adjective;müde;tired;[ˈmyːdə];Ich bin sehr müde.;I am very tired.;Adjectives (State);common,daily;85;2;1;;;;müder;am müdesten;;
V0152;adjective;wach;awake;[vax];Bist du schon wach?;Are you awake yet?;Adjectives (State);common,daily;84;14;1;;;;wacher;am wachsten;;
V0153;adjective;gesund;healthy;[ɡəˈzʊnt];Obst ist gesund.;Fruit is healthy.;Adjectives (State);common,health;83;13;1;;;;gesünder;am gesündesten;;
V0154;adjective;krank;sick, ill;[kʁaŋk];Ich bin heute krank.;I am sick today.;Adjectives (State);common,health;82;13;1;;;;kränker;am kränksten;;
V0155;adjective;glücklich;happy, lucky;[ˈɡlʏklɪç];Sie sieht glücklich aus.;She looks happy.;Adjectives (Feelings);common,feelings;81;11;1;;;;glücklicher;am glücklichsten;;
V0156;adjective;traurig;sad;[ˈtʁaʊ̯ʁɪç];Warum bist du traurig?;Why are you sad?;Adjectives (Feelings);common,feelings;80;11;1;;;;trauriger;am traurigsten;;
V0157;adjective;lustig;funny, fun;[ˈlʊstɪç];Der Film war sehr lustig.;The movie was very funny.;Adjectives (Quality);common,leisure;79;26;1;;;;lustiger;am lustigsten;;
V0158;adjective;langweilig;boring;[ˈlaŋˌvaɪ̯lɪç];Die Party ist langweilig.;The party is boring.;Adjectives (Quality);common,leisure;78;26;1;;;;langweiliger;am langweiligsten;;
V0159;adjective;teuer;expensive;[ˈtɔɪ̯ɐ];Das Auto ist zu teuer.;The car is too expensive.;Adjectives (Price);common,shopping;80;9;1;;;;teurer;am teuersten;;When an ending is added, the 'e' is often dropped: `teures Auto`.
V0160;adjective;billig;cheap, inexpensive;[ˈbɪlɪç];Die Tickets sind sehr billig.;The tickets are very cheap.;Adjectives (Price);common,shopping;79;9;1;;;;billiger;am billigsten;;
V0161;adjective;hell;bright, light (color);[hɛl];Das Zimmer ist sehr hell.;The room is very bright.;Adjectives (Appearance);common,color;78;23;1;;;;heller;am hellsten;;
V0162;adjective;dunkel;dark;[ˈdʊŋkl̩];Im Winter wird es früh dunkel.;In winter it gets dark early.;Adjectives (Appearance);common,color;77;23;1;;;;dunkler;am dunkelsten;;When an ending is added, the 'e' is often dropped: `dunkles Zimmer`.
V0163;adjective;rot;red;[ʁoːt];Der Wein ist rot.;The wine is red.;Adjectives (Color);common,color;76;23;1;;;;röter;am rötesten;;
V0164;adjective;blau;blue;[blaʊ̯];Der Himmel ist blau.;The sky is blue.;Adjectives (Color);common,color;75;23;1;;;;blauer;am blauesten;;
V0165;adjective;grün;green;[ɡʁyːn];Das Gras ist grün.;The grass is green.;Adjectives (Color);common,color;74;23;1;;;;grüner;am grünsten;;
V0166;adjective;gelb;yellow;[ɡɛlp];Die Banane ist gelb.;The banana is yellow.;Adjectives (Color);common,color;73;23;1;;;;gelber;am gelbsten;;
V0167;adjective;schwarz;black;[ʃvaʁt͡s];Die Katze ist schwarz.;The cat is black.;Adjectives (Color);common,color;72;23;1;;;;schwärzer;am schwärzesten;;
V0168;adjective;weiß;white;[vaɪ̯s];Der Schnee ist weiß.;The snow is white.;Adjectives (Color);common,color;71;23;1;;;;weißer;am weißesten;;
V0169;adjective;jung;young;[jʊŋ];Mein Bruder ist jünger als ich.;My brother is younger than me.;Adjectives (Age);common;80;9;1;;;;jünger;am jüngsten;;
V0170;adjective;früh;early;[fʁyː];Es ist noch zu früh.;It is still too early.;Adjectives (Time);common,daily;79;14;1;;;;früher;am frühesten;;
V0171;adjective;spät;late;[ʃpɛːt];Du bist zu spät!;You are too late!;Adjectives (Time);common,daily;78;14;1;;;;später;am spätesten;;
V0172;verb;studieren;to study (at university);[ʃtuˈdiːʁən];Sie studiert Medizin in Heidelberg.;She studies medicine in Heidelberg.;Action Verbs;learning,work;80;9;2;studier;regular;studiert;;;;Verbs ending in -ieren do not get a `ge-` prefix in the Perfekt.
V0173;verb;reparieren;to repair;[ʁepaˈʁiːʁən];Kannst du mein Fahrrad reparieren?;Can you repair my bicycle?;Action Verbs;common,daily;79;16;2;reparier;regular;repariert;;;;Verbs ending in -ieren do not get a `ge-` prefix in the Perfekt.
V0174;verb;telefonieren;to talk on the phone;[telefoˈniːʁən];Ich telefoniere mit meiner Mutter.;I am talking on the phone with my mother.;Action Verbs;common,daily;78;14;2;telefonier;regular;telefoniert;;;;Often used with `mit` + Dative.
V0175;verb;besuchen;to visit;[bəˈzuːxn̩];Ich besuche meine Oma am Wochenende.;I'm visiting my grandma on the weekend.;Action Verbs;common,social;85;15;2;besuch;regular;besucht;;;;Inseparable prefix verb (`be-`), so no `ge-` in Perfekt.
V0176;verb;bekommen;to get, to receive;[bəˈkɔmən];Ich habe eine E-Mail bekommen.;I received an e-mail.;Action Verbs;common,daily;84;15;3;bekomm;irregular;bekommen;;;;Inseparable prefix verb (`be-`).
V0177;verb;erzählen;to tell, to narrate;[ɛɐ̯ˈt͡sɛːlən];Erzähl mir eine Geschichte!;Tell me a story!;Communication Verbs;common,social;83;15;2;erzähl;regular;erzählt;;;;Inseparable prefix verb (`er-`).
V0178;verb;vergessen;to forget;[fɛɐ̯ˈɡɛsn̩];Ich habe seinen Namen vergessen.;I forgot his name.;Cognitive Verbs;common,daily;82;15;3;vergess/vergiss;irregular;vergessen;;;;Inseparable prefix (`ver-`), vowel change e->i.
V0179;verb;verkaufen;to sell;[fɛɐ̯ˈkaʊ̯fn̩];Er verkauft sein altes Auto.;He is selling his old car.;Action Verbs;common,shopping;81;16;2;verkauf;regular;verkauft;;;;Inseparable prefix verb (`ver-`).
V0180;verb;verlieren;to lose;[fɛɐ̯ˈliːʁən];Ich will nicht verlieren.;I don't want to lose.;Action Verbs;common;80;15;3;verlier;irregular;verloren;;;;Inseparable prefix verb (`ver-`).
V0181;preposition;ohne;without;[ˈoːnə];Kaffee ohne Zucker, bitte.;Coffee without sugar, please.;Prepositions (Accusative);a2-level,preposition;80;6;2;;;;;;accusative;;
V0182;preposition;gegen;against, around (time);[ˈɡeːɡn̩];Ich bin gegen diese Idee.;I am against this idea.;Prepositions (Accusative);a2-level,preposition;79;25;2;;;;;;accusative;;
V0183;preposition;durch;through;[dʊʁç];Wir fahren durch einen Tunnel.;We are driving through a tunnel.;Prepositions (Accusative);a2-level,preposition;78;18;2;;;;;;accusative;;
V0184;preposition;um;around, at (time);[ʊm];Wir treffen uns um 8 Uhr.;We'll meet at 8 o'clock.;Prepositions (Accusative);a1-essential,preposition;85;10;2;;;;;;accusative;;
V0185;preposition;bei;at, near, with;[baɪ̯];Ich bin bei meinem Freund.;I am at my friend's place.;Prepositions (Dative);a2-level,preposition;80;13;2;;;;;;dative;;
V0186;preposition;seit;since, for (time);[zaɪ̯t];Ich lerne seit einem Jahr Deutsch.;I've been learning German for a year.;Prepositions (Dative);a2-level,preposition;79;13;2;;;;;;dative;;
V0187;preposition;gegenüber;opposite;[ɡeːɡn̩ˈʔyːbɐ];Die Post ist gegenüber vom Bahnhof.;The post office is opposite the train station.;Prepositions (Dative);a2-level,preposition;75;28;2;;;;;;dative;Can come before or after the noun.
V0188;preposition;neben;next to, beside;[ˈneːbən];Die Apotheke ist neben der Bank.;The pharmacy is next to the bank.;Prepositions (Two-Way);a2-level,preposition;78;18;3;;;;;;two-way;;
V0189;preposition;vor;in front of, before, ago;[foːɐ̯];Das Auto steht vor dem Haus.;The car is in front of the house.;Prepositions (Two-Way);a2-level,preposition;77;18;3;;;;;;two-way;Dative for location, Accusative for direction. As a time word, it means 'ago'.
V0190;preposition;hinter;behind;[ˈhɪntɐ];Der Garten ist hinter dem Haus.;The garden is behind the house.;Prepositions (Two-Way);a2-level,preposition;76;18;3;;;;;;two-way;;
V0191;preposition;über;over, above, about;[ˈyːbɐ];Das Flugzeug fliegt über die Wolken.;The plane flies above the clouds.;Prepositions (Two-Way);a2-level,preposition;75;18;3;;;;;;two-way;Also used to mean 'about' a topic: `ein Buch über Politik`.
V0192;preposition;unter;under, among;[ˈʊntɐ];Die Katze ist unter dem Tisch.;The cat is under the table.;Prepositions (Two-Way);a2-level,preposition;74;18;3;;;;;;two-way;;
V0193;preposition;zwischen;between;[ˈt͡svɪʃn̩];Ich sitze zwischen zwei Freunden.;I am sitting between two friends.;Prepositions (Two-Way);a2-level,preposition;73;18;3;;;;;;two-way;;
V0194;adverb;links;left;[lɪŋks];Der Bahnhof ist links.;The train station is on the left.;Adverbs (Direction);common,directions;80;28;1;;;;;;;Used as an adverb.
V0195;adverb;rechts;right;[ʁɛçt͡s];Gehen Sie hier rechts.;Go right here.;Adverbs (Direction);common,directions;80;28;1;;;;;;;Used as an adverb.
V0196;adverb;geradeaus;straight ahead;[ɡəˈʁaːdəˈʔaʊ̯s];Fahren Sie immer geradeaus.;Drive straight ahead.;Adverbs (Direction);common,directions;79;28;1;;;;;;;
V0197;adverb;zusammen;together;[t͡suˈzamən];Wir lernen zusammen.;We are learning together.;Adverbs (Manner);common,social;82;22;1;;;;;;;
V0198;adverb;allein;alone;[aˈlaɪ̯n];Ich wohne allein.;I live alone.;Adverbs (Manner);common;81;22;1;;;;;;;
V0199;adverb;natürlich;of course, naturally;[naˈtyːɐ̯lɪç];Natürlich helfe ich dir.;Of course I'll help you.;Adverbs (Modality);common,spoken;80;13;1;;;;;;;
V0200;verb;möchten;would like;[ˈmœçtən];Ich möchte einen Kaffee bestellen.;I would like to order a coffee.;Modal Verbs;a1-essential,polite;95;10;3;möcht;modal;gemocht;;;;Polite form of `wollen`, technically a subjunctive form of `mögen`.
V0201;adjective;ganz;whole, quite;[ɡant͡s];Ich habe den ganzen Tag gearbeitet.;I worked the whole day.;Adjectives (Quantity);common;80;12;1;;;;;;;
V0202;adjective;halb;half;[halp];Es ist halb drei.;It is half past two.;Adjectives (Quantity);common,time;80;10;1;;;;;;;
V0203;adjective;beide;both;[ˈbaɪ̯də];Wir sind beide müde.;We are both tired.;Adjectives (Quantity);common;79;12;1;;;;;;;
V0204;adjective;einige;some, a few;[ˈaɪ̯nɪɡə];Ich habe einige Fragen.;I have a few questions.;Adjectives (Quantity);common;78;15;1;;;;;;;
V0205;adjective;viele;many, a lot of;[ˈfiːlə];Hier gibt es viele Touristen.;There are many tourists here.;Adjectives (Quantity);common;85;13;1;;;;mehr;die meisten;;
V0206;adjective;wenige;few;[ˈveːnɪɡə];Nur wenige Leute sind gekommen.;Only a few people came.;Adjectives (Quantity);common;77;15;1;;;;weniger;am wenigsten;;
V0207;adverb;so;so, such, this way;[zoː];Warum bist du so traurig?;Why are you so sad?;Adverbs (Degree);common;90;11;1;;;;;;;
V0208;adverb;dann;then, next;[dan];Erst die Arbeit, dann das Vergnügen.;First the work, then the pleasure.;Adverbs (Time);common;89;5;1;;;;;;;
V0209;adverb;da;there, here, since;[daː];Ich bin schon da.;I am already here.;Adverbs (Place/Time);common;88;5;1;;;;;;;Can also be a conjunction meaning 'since/because'.
V0210;adverb;deshalb;therefore, that's why;[ˈdɛsˌhalp];Ich bin krank, deshalb bleibe ich zu Hause.;I am sick, therefore I am staying home.;Adverbs (Causal);a2-level,grammar;75;21;2;;;;;;;Inverts subject and verb: `deshalb bleibe ich...`
V0211;adverb;trotzdem;nevertheless, anyway;[ˈtʁɔt͡sˌdeːm];Es regnet, trotzdem gehe ich spazieren.;It's raining, nevertheless I'm going for a walk.;Adverbs (Causal);a2-level,grammar;74;21;2;;;;;;;Inverts subject and verb: `trotzdem gehe ich...`
V0212;verb;anbieten;to offer;[ˈanˌbiːtn̩];Darf ich Ihnen etwas anbieten?;May I offer you something?;Separable Verbs;social,work;70;22;3;biet...an;separable;angeboten;;;;;
V0213;verb;beginnen;to begin;[bəˈɡɪnən];Der Film beginnt um 20 Uhr.;The movie begins at 8 PM.;Action Verbs;common;80;7;3;beginn;irregular;begonnen;;;;Inseparable prefix `be-`.
V0214;verb;danken;to thank;[ˈdaŋkən];Ich danke dir für deine Hilfe.;I thank you for your help.;Communication Verbs;common,social;80;1;2;dank;regular;gedankt;;;;Takes a dative object for the person being thanked.
V0215;verb;einladen;to invite;[ˈaɪ̯nˌlaːdn̩];Ich lade dich zu meiner Party ein.;I'm inviting you to my party.;Separable Verbs;common,social;78;14;3;lad...ein;separable;eingeladen;;;;Vowel change a->ä.
V0216;verb;entschuldigen;to excuse, to apologize;[ɛntˈʃʊldɪɡn̩];Entschuldigen Sie die Störung.;Excuse the disturbance.;Communication Verbs;common,polite;85;1;2;entschuldig;regular;entschuldigt;;;;Often used reflexively: `Ich entschuldige mich`.
V0217;verb;erinnern;to remind;[ɛɐ̯ˈʔɪnɐn];Kannst du mich daran erinnern?;Can you remind me of that?;Cognitive Verbs;social,work;75;16;2;erinner;regular;erinnert;;;;Often reflexive `sich erinnern an` (to remember).
V0218;verb;fühlen;to feel;[ˈfyːlən];Wie fühlst du dich?;How do you feel?;Sensory Verbs;feelings;78;11;2;fühl;regular;gefühlt;;;;Often used reflexively `sich fühlen`.
V0219;verb;gehören;to belong to;[ɡəˈhøːʁən];Das Buch gehört mir.;The book belongs to me.;Positional Verbs;possession;77;12;2;gehör;regular;gehört;;;;Takes a dative object.
V0220;verb;glauben;to believe;[ˈɡlaʊ̯bən];Ich glaube dir.;I believe you.;Cognitive Verbs;common;80;15;2;glaub;regular;geglaubt;;;;Can take a dative object.
V0221;verb;hoffen;to hope;[ˈhɔfn̩];Ich hoffe, es geht dir gut.;I hope you are doing well.;Cognitive Verbs;common,social;79;15;2;hoff;regular;gehofft;;;;;
V0222;verb;lachen;to laugh;[ˈlaxn̩];Wir haben viel gelacht.;We laughed a lot.;Action Verbs;social,feelings;78;11;2;lach;regular;gelacht;;;;;
V0223;verb;weinen;to cry;[ˈvaɪ̯nən];Das Baby weint.;The baby is crying.;Action Verbs;social,feelings;77;11;2;wein;regular;geweint;;;;;
V0224;verb;mieten;to rent;[ˈmiːtn̩];Wir mieten eine Wohnung.;We are renting an apartment.;Action Verbs;home,finance;76;5;2;miet;regular;gemietet;;;;;
V0225;verb;öffnen;to open;[ˈœfnən];Öffnen Sie bitte das Fenster.;Please open the window.;Action Verbs;common,daily;80;14;2;öffn;regular;geöffnet;;;;More formal than `aufmachen`.
V0226;verb;schließen;to close;[ˈʃliːsn̩];Der Laden schließt um 18 Uhr.;The shop closes at 6 PM.;Action Verbs;common,daily;79;14;3;schließ;irregular;geschlossen;;;;;
V0227;verb;schneiden;to cut;[ˈʃnaɪ̯dn̩];Ich schneide das Brot.;I'm cutting the bread.;Action Verbs;daily,food;78;6;3;schneid;irregular;geschnitten;;;;;
V0228;verb;sitzen;to sit;[ˈzɪt͡sn̩];Wir sitzen am Tisch.;We are sitting at the table.;Positional Verbs;daily;85;16;3;sitz;irregular;gesessen;;;;;
V0229;verb;sterben;to die;[ˈʃtɛʁbən];Er ist letztes Jahr gestorben.;He died last year.;Core Verbs;life;70;17;3;sterb/stirb;irregular;gestorben;;;;Uses `sein` in Perfekt. Vowel change e->i.
V0230;verb;sich treffen;to meet;[zɪç ˈtʁɛfn̩];Wir treffen uns um 8 Uhr.;We'll meet at 8 o'clock.;Reflexive Verbs;social,daily;80;28;3;treff/triff;reflexive;getroffen;;;;Vowel change e->i.
V0231;verb;warten;to wait;[ˈvaʁtn̩];Ich warte auf den Bus.;I am waiting for the bus.;Action Verbs;daily;82;10;2;wart;regular;gewartet;;;;Used with `auf` + Accusative. Adds 'e' in conjugation.
V0232;verb;waschen;to wash;[ˈvaʃn̩];Ich wasche meine Hände.;I'm washing my hands.;Action Verbs;daily;81;9;3;wasch/wäsch;irregular;gewaschen;;;;Vowel change a->ä.
V0233;verb;zeigen;to show;[ˈt͡saɪ̯ɡn̩];Kannst du mir den Weg zeigen?;Can you show me the way?;Action Verbs;daily;83;12;2;zeig;regular;gezeigt;;;;Often takes a dative object.
V0234;verb;ziehen;to pull, to move;[ˈt͡siːən];Er zieht an der Tür.;He is pulling on the door.;Action Verbs;general;75;18;3;zieh;irregular;gezogen;;;;`umziehen` (to move house) is very common.
V0235;adjective;bekannt;known, famous;[bəˈkant];Er ist ein bekannter Schauspieler.;He is a famous actor.;Adjectives (Quality);common;75;26;1;;;;bekannter;am bekanntesten;;
V0236;adjective;berühmt;famous;[bəˈʁyːmt];Diese Band ist weltberühmt.;This band is world-famous.;Adjectives (Quality);media,arts;74;26;1;;;;berühmter;am berühmtesten;;
V0237;adjective;bequem;comfortable;[bəˈkveːm];Dieses Sofa ist sehr bequem.;This sofa is very comfortable.;Adjectives (Quality);home;76;5;1;;;;bequemer;am bequemsten;;
V0238;adjective;dumm;dumb, stupid;[dʊm];Das war eine dumme Idee.;That was a stupid idea.;Adjectives (Quality);negative;70;15;1;;;;dümmer;am dümmsten;;
V0239;adjective;ehrlich;honest;[ˈeːɐ̯lɪç];Sei bitte ehrlich zu mir.;Please be honest with me.;Adjectives (Quality);social;72;11;1;;;;ehrlicher;am ehrlichsten;;
V0240;adjective;eng;narrow, tight;[ɛŋ];Die Straße ist sehr eng.;The street is very narrow.;Adjectives (Size);general;70;5;1;;;;enger;am engsten;;
V00241;adjective;fremd;foreign, strange;[fʁɛmt];Ich bin fremd hier.;I am a stranger here.;Adjectives (State);social,travel;73;10;1;;;;;;;
V0242;adjective;froh;happy, glad;[fʁoː];Ich bin froh, dich zu sehen.;I'm happy to see you.;Adjectives (Feelings);feelings;75;11;1;;;;froher;am frohesten;;
V0243;adjective;gefährlich;dangerous;[ɡəˈfɛːɐ̯lɪç];Das ist eine gefährliche Situation.;That is a dangerous situation.;Adjectives (Quality);general;72;25;1;;;;gefährlicher;am gefährlichsten;;
V0244;adjective;gemütlich;cozy, comfortable;[ɡəˈmyːtlɪç];Unsere Wohnung ist sehr gemütlich.;Our apartment is very cozy.;Adjectives (Quality);home,feelings;78;5;1;;;;gemütlicher;am gemütlichsten;;A key concept in German home life.
V0245;adjective;genau;exact, exactly;[ɡəˈnaʊ̯];Das ist genau richtig.;That is exactly right.;Adjectives (Quality);common,spoken;80;8;1;;;;;;;Often used as an adverb or particle of agreement.
V0246;adjective;gespannt;excited, curious;[ɡəˈʃpant];Ich bin gespannt auf den Film.;I'm excited about the movie.;Adjectives (Feelings);feelings,leisure;70;26;1;;;;;;;
V0247;adjective;höflich;polite;[ˈhøːflɪç];Er ist ein sehr höflicher junger Mann.;He is a very polite young man.;Adjectives (Quality);social;75;1;1;;;;höflicher;am höflichsten;;
V0248;adjective;hübsch;pretty, handsome;[hʏpʃ];Sie hat ein hübsches Lächeln.;She has a pretty smile.;Adjectives (Appearance);common;78;11;1;;;;hübscher;am hübschesten;;
V0249;adjective;kaputt;broken;[kaˈpʊt];Mein Handy ist kaputt.;My phone is broken.;Adjectives (State);common,daily;80;5;1;;;;;;;
V0250;adjective;klar;clear;[klaːɐ̯];Das Wasser ist sehr klar.;The water is very clear.;Adjectives (Quality);common;79;6;1;;;;klarer;am klarsten;;Also used to mean 'of course' (`Na klar!`).
V0251;adjective;komisch;funny, strange, weird;[ˈkoːmɪʃ];Er hat einen komischen Hut auf.;He's wearing a weird hat.;Adjectives (Quality);common;78;15;1;;;;komischer;am komischsten;;
V0252;adjective;lecker;delicious, tasty;[ˈlɛkɐ];Die Suppe ist sehr lecker.;The soup is very delicious.;Adjectives (Taste);food;80;6;1;;;;leckerer;am leckersten;;
V0253;adjective;leer;empty;[leːɐ̯];Das Glas ist leer.;The glass is empty.;Adjectives (State);common;77;6;1;;;;leerer;am leersten;;
V0254;adjective;voll;full;[fɔl];Meine Tasche ist voll.;My bag is full.;Adjectives (State);common;76;6;1;;;;voller;am vollsten;;
V0255;adjective;letzte;last, final;[ˈlɛt͡stə];Das ist die letzte Frage.;That is the final question.;Adjectives (Order);common;79;27;1;;;;;;;
V0256;adjective;nächste;next;[ˈnɛːçstə];Wir nehmen den nächsten Bus.;We are taking the next bus.;Adjectives (Order);common,daily;80;27;1;;;;;;;
V0257;adjective;möglich;possible;[ˈmøːklɪç];Ist das möglich?;Is that possible?;Adjectives (State);common;78;25;1;;;;möglicher;am möglichsten;;
V0258;adjective;unmöglich;impossible;[ˈʊnˌmøːklɪç];Diese Aufgabe ist unmöglich.;This task is impossible.;Adjectives (State);common;77;25;1;;;;;;;
V0259;adjective;mündlich;oral, verbal;[ˈmʏntlɪç];Die Prüfung ist mündlich.;The exam is oral.;Adjectives (Type);learning;70;9;1;;;;;;;
V0260;adjective;schriftlich;written;[ˈʃʁɪftlɪç];Ich brauche eine schriftliche Bestätigung.;I need a written confirmation.;Adjectives (Type);learning,work;70;9;1;;;;;;;
V0261;adjective;nass;wet;[nas];Meine Kleidung ist nass.;My clothes are wet.;Adjectives (State);weather;76;22;1;;;;nasser;am nassesten;;
V0262;adjective;trocken;dry;[ˈtʁɔkən];Die Wäsche ist trocken.;The laundry is dry.;Adjectives (State);weather;75;22;1;;;;trockener;am trockensten;;
V0263;adjective;persönlich;personal;[pɛɐ̯ˈzøːnlɪç];Das ist eine persönliche Frage.;That is a personal question.;Adjectives (Type);social;74;15;1;;;;;;;
V0264;adjective;privat;private;[pʁiˈvaːt];Das ist meine private Nummer.;That is my private number.;Adjectives (Type);social;73;15;1;;;;;;;
V0265;adjective;sauber;clean;[ˈzaʊ̯bɐ];Das Zimmer ist sehr sauber.;The room is very clean.;Adjectives (State);home;78;5;1;;;;sauberer;am saubersten;;
V0266;adjective;schmutzig;dirty;[ˈʃmʊt͡sɪç];Deine Hände sind schmutzig.;Your hands are dirty.;Adjectives (State);home;77;5;1;;;;schmutziger;am schmutzigsten;;
V0267;adjective;sauer;sour, angry;[ˈzaʊ̯ɐ];Die Zitrone ist sauer.;The lemon is sour.;Adjectives (Taste);food,feelings;76;6;1;;;;saurer;am sauersten;;Can also mean 'angry' or 'mad': `Ich bin sauer auf dich.`
V0268;adjective;süß;sweet, cute;[zyːs];Der Kuchen ist zu süß.;The cake is too sweet.;Adjectives (Taste);food,appearance;79;6;1;;;;süßer;am süßesten;;Also means 'cute' for people or animals.
V0269;adjective;sicher;sure, safe;[ˈzɪçɐ];Bist du sicher?;Are you sure?;Adjectives (State);common;78;25;1;;;;sicherer;am sichersten;;
V0270;adjective;stark;strong;[ʃtaʁk];Er ist ein starker Mann.;He is a strong man.;Adjectives (Quality);common;77;9;1;;;;stärker;am stärksten;;
V0271;adjective;schwach;weak;[ʃvax];Nach der Krankheit fühlte er sich schwach.;After the illness he felt weak.;Adjectives (Quality);common;76;13;1;;;;schwächer;am schwächsten;;
V0272;adjective;tief;deep, low;[tiːf];Der See ist sehr tief.;The lake is very deep.;Adjectives (Size);nature;70;22;1;;;;tiefer;am tiefsten;;
V0273;adjective;hoch;high, tall;[hoːx];Der Berg ist sehr hoch.;The mountain is very high.;Adjectives (Size);nature;71;22;1;;;;höher;am höchsten;;When an ending is added, it becomes `hoh-`: `ein hohes Haus`.
V0274;adjective;weit;far, wide;[vaɪ̯t];Wie weit ist es zum Bahnhof?;How far is it to the train station?;Adjectives (Distance);travel,directions;75;7;1;;;;weiter;am weitesten;;
V0275;adjective;nah;near, close;[naː];Wohnst du nah am Zentrum?;Do you live near the center?;Adjectives (Distance);travel,directions;74;7;1;;;;näher;am nächsten;;
V0276;adverb;draußen;outside;[ˈdʁaʊ̯sn̩];Die Kinder spielen draußen.;The children are playing outside.;Adverbs (Place);daily,home;78;5;1;;;;;;;
V0277;adverb;drinnen;inside;[ˈdʁɪnən];Es regnet, lass uns drinnen bleiben.;It's raining, let's stay inside.;Adverbs (Place);daily,home;77;5;1;;;;;;;
V0278;adverb;oben;upstairs, above;[ˈoːbn̩];Meine Wohnung ist oben.;My apartment is upstairs.;Adverbs (Place);daily,home;76;5;1;;;;;;;
V0279;adverb;unten;downstairs, below;[ˈʊntn̩];Der Keller ist unten.;The basement is downstairs.;Adverbs (Place);daily,home;75;5;1;;;;;;;
V0280;adverb;vorne;in front, at the front;[ˈfɔʁnə];Wir sitzen ganz vorne.;We are sitting right at the front.;Adverbs (Place);daily,directions;74;28;1;;;;;;;
V0281;adverb;hinten;behind, at the back;[ˈhɪntn̩];Die Toiletten sind hinten.;The restrooms are at the back.;Adverbs (Place);daily,directions;73;28;1;;;;;;;
V0282;adverb;früh;early;[fʁyː];Ich muss morgen früh aufstehen.;I have to get up early tomorrow.;Adverbs (Time);daily;79;14;1;;;;;;;
V0283;adverb;spät;late;[ʃpɛːt];Es ist schon spät.;It's already late.;Adverbs (Time);daily;78;14;1;;;;;;;
V0284;verb;anfangen;to begin, to start;[ˈanˌfaŋən];Wann fängt der Kurs an?;When does the course start?;Separable Verbs;common;80;15;3;fang...an;separable;angefangen;;;;Vowel change a->ä.
V0285;verb;aufhören;to stop, to cease;[ˈaʊ̯fˌhøːʁən];Hör auf damit!;Stop that!;Separable Verbs;common;79;15;2;hör...auf;separable;aufgehört;;;;;
V0286;verb;aussehen;to look, to appear;[ˈaʊ̯sˌzeːən];Du siehst heute gut aus.;You look good today.;Separable Verbs;common,appearance;78;11;3;seh...aus;separable;ausgesehen;;;;Vowel change e->ie.
V0287;verb;besichtigen;to visit, to view (a sight);[bəˈzɪçtɪɡn̩];Wir wollen das Schloss besichtigen.;We want to visit the castle.;Action Verbs;travel,leisure;75;26;2;besichtig;regular;besichtigt;;;;;
V0288;verb;bestellen;to order;[bəˈʃtɛlən];Ich möchte eine Pizza bestellen.;I would like to order a pizza.;Action Verbs;shopping,food;80;22;2;bestell;regular;bestellt;;;;Inseparable prefix `be-`.
V0289;verb;bitten;to ask for, to request;[ˈbɪtn̩];Ich bitte dich um einen Gefallen.;I ask you for a favor.;Communication Verbs;polite;78;1;3;bitt;irregular;gebeten;;;;;
V0290;verb;diskutieren;to discuss;[dɪskuˈtiːʁən];Wir müssen das diskutieren.;We have to discuss that.;Communication Verbs;work,social;74;15;2;diskutier;regular;diskutiert;;;;;
V0291;verb;drücken;to push;[ˈdʁʏkən];Du musst die Tür drücken.;You have to push the door.;Action Verbs;general;72;5;2;drück;regular;gedrückt;;;;;
V0292;verb;empfehlen;to recommend;[ɛmˈp͡feːlən];Was können Sie empfehlen?;What can you recommend?;Communication Verbs;food,travel;76;22;3;empfehl/empfiehl;irregular;empfohlen;;;;Inseparable (`emp-`), vowel change e->ie.
V0293;verb;entscheiden;to decide;[ɛntˈʃaɪ̯dn̩];Ich kann mich nicht entscheiden.;I can't decide.;Cognitive Verbs;common;75;25;3;entscheid;irregular;entschieden;;;;Often reflexive: `sich entscheiden`.
V0294;verb;erwarten;to expect;[ɛɐ̯ˈvaʁtn̩];Ich erwarte einen Anruf.;I am expecting a call.;Cognitive Verbs;work,social;74;16;2;erwart;regular;erwartet;;;;;
V0295;verb;feiern;to celebrate;[ˈfaɪ̯ɐn];Wir feiern seinen Geburtstag.;We are celebrating his birthday.;Action Verbs;social,events;77;27;2;feier;regular;gefeiert;;;;;
V0296;verb;fehlen;to be missing, to lack;[ˈfeːlən];Du fehlst mir.;I miss you.;Positional Verbs;feelings;76;11;2;fehl;regular;gefehlt;;;;The person missed is in the dative case.
V0297;verb;sich freuen;to be happy, look forward to;[zɪç ˈfʁɔɪ̯ən];Ich freue mich auf das Wochenende.;I'm looking forward to the weekend.;Reflexive Verbs;feelings;78;11;2;freu;reflexive;gefreut;;;;`sich freuen über` (be happy about), `sich freuen auf` (look forward to).
V0298;verb;funktionieren;to function, to work;[fʊŋkt͡si̯oˈniːʁən];Mein Computer funktioniert nicht.;My computer isn't working.;Action Verbs;tech,daily;77;10;2;funktionier;regular;funktioniert;;;;;
